"","participant","Acc","Trial","TrialIndex","RT","MDT.ability","MPT.ability","Monolingual","gmsi","pairType","musician"
"371","27",0,21,3,0,-1.38830503429623,-0.934962114660158,"1",-0.659937565586375,"nonMP","0"
"372","27",0,22,2,0,-1.38830503429623,-0.934962114660158,"1",-0.659937565586375,"nonMP","0"
"373","27",0,10,6,0,-1.38830503429623,-0.934962114660158,"1",-0.659937565586375,"nonMP","0"
"374","27",1,11,21,2955.42,-1.38830503429623,-0.934962114660158,"1",-0.659937565586375,"consMP","0"
"375","27",0,12,0,0,-1.38830503429623,-0.934962114660158,"1",-0.659937565586375,"nonMP","0"
"376","27",1,13,16,1477.94,-1.38830503429623,-0.934962114660158,"1",-0.659937565586375,"nonMP","0"
"377","27",0,0,9,0,-1.38830503429623,-0.934962114660158,"1",-0.659937565586375,"vowelMP","0"
"378","27",0,1,17,0,-1.38830503429623,-0.934962114660158,"1",-0.659937565586375,"vowelMP","0"
"379","27",0,2,20,0,-1.38830503429623,-0.934962114660158,"1",-0.659937565586375,"nonMP","0"
"380","27",0,3,19,0,-1.38830503429623,-0.934962114660158,"1",-0.659937565586375,"nonMP","0"
"381","27",0,4,12,0,-1.38830503429623,-0.934962114660158,"1",-0.659937565586375,"nonMP","0"
"382","27",0,5,22,0,-1.38830503429623,-0.934962114660158,"1",-0.659937565586375,"vowelMP","0"
"383","27",0,6,5,0,-1.38830503429623,-0.934962114660158,"1",-0.659937565586375,"nonMP","0"
"384","27",1,23,18,849.83,-1.38830503429623,-0.934962114660158,"1",-0.659937565586375,"nonMP","0"
"385","29",0,9,23,2907.55,-0.102857848338366,-0.120116769470675,"1",-1.35961691841332,"nonMP","0"
"386","29",1,10,19,2818.8,-0.102857848338366,-0.120116769470675,"1",-1.35961691841332,"nonMP","0"
"387","29",0,11,17,2740.54,-0.102857848338366,-0.120116769470675,"1",-1.35961691841332,"vowelMP","0"
"388","29",0,23,0,1741.26,-0.102857848338366,-0.120116769470675,"1",-1.35961691841332,"nonMP","0"
"389","29",1,0,21,5225.66,-0.102857848338366,-0.120116769470675,"1",-1.35961691841332,"consMP","0"
"390","29",0,1,8,0,-0.102857848338366,-0.120116769470675,"1",-1.35961691841332,"vowelMP","0"
"391","29",0,2,9,1471.945,-0.102857848338366,-0.120116769470675,"1",-1.35961691841332,"vowelMP","0"
"392","29",0,3,12,5128.875,-0.102857848338366,-0.120116769470675,"1",-1.35961691841332,"nonMP","0"
"393","29",0,4,16,1520.175,-0.102857848338366,-0.120116769470675,"1",-1.35961691841332,"nonMP","0"
"394","29",1,5,14,4953.83,-0.102857848338366,-0.120116769470675,"1",-1.35961691841332,"consMP","0"
"395","29",1,6,4,3626.18,-0.102857848338366,-0.120116769470675,"1",-1.35961691841332,"consMP","0"
"396","29",1,7,11,991.11,-0.102857848338366,-0.120116769470675,"1",-1.35961691841332,"consMP","0"
"397","29",1,8,7,4092.4,-0.102857848338366,-0.120116769470675,"1",-1.35961691841332,"consMP","0"
"398","29",0,22,6,3197.545,-0.102857848338366,-0.120116769470675,"1",-1.35961691841332,"nonMP","0"
"399","29",1,14,1,4164.45,-0.102857848338366,-0.120116769470675,"1",-1.35961691841332,"vowelMP","0"
"400","29",0,15,15,2807.725,-0.102857848338366,-0.120116769470675,"1",-1.35961691841332,"nonMP","0"
"401","29",0,12,18,2877.825,-0.102857848338366,-0.120116769470675,"1",-1.35961691841332,"nonMP","0"
"402","29",0,13,13,1923.325,-0.102857848338366,-0.120116769470675,"1",-1.35961691841332,"nonMP","0"
"403","29",1,18,2,1709.32,-0.102857848338366,-0.120116769470675,"1",-1.35961691841332,"nonMP","0"
"404","29",0,19,20,2562.46,-0.102857848338366,-0.120116769470675,"1",-1.35961691841332,"nonMP","0"
"405","29",0,16,22,952.57,-0.102857848338366,-0.120116769470675,"1",-1.35961691841332,"vowelMP","0"
"406","29",1,17,10,2968.56,-0.102857848338366,-0.120116769470675,"1",-1.35961691841332,"nonMP","0"
"407","29",1,20,5,3272.72,-0.102857848338366,-0.120116769470675,"1",-1.35961691841332,"nonMP","0"
"408","29",1,21,3,961.39,-0.102857848338366,-0.120116769470675,"1",-1.35961691841332,"nonMP","0"
"409","30",1,1,0,2704.91,-1.37245162425386,0.275768107429327,"1",-0.799873436151764,"nonMP","0"
"410","30",1,2,20,2688.62,-1.37245162425386,0.275768107429327,"1",-0.799873436151764,"nonMP","0"
"411","30",1,0,12,5274.5,-1.37245162425386,0.275768107429327,"1",-0.799873436151764,"nonMP","0"
"412","30",0,14,19,5334.185,-1.37245162425386,0.275768107429327,"1",-0.799873436151764,"nonMP","0"
"413","30",1,15,13,5188.125,-1.37245162425386,0.275768107429327,"1",-0.799873436151764,"nonMP","0"
"414","30",1,3,9,4871.4,-1.37245162425386,0.275768107429327,"1",-0.799873436151764,"vowelMP","0"
"415","30",1,4,2,4996.025,-1.37245162425386,0.275768107429327,"1",-0.799873436151764,"nonMP","0"
"416","30",0,5,23,0,-1.37245162425386,0.275768107429327,"1",-0.799873436151764,"nonMP","0"
"417","30",0,6,16,4472.875,-1.37245162425386,0.275768107429327,"1",-0.799873436151764,"nonMP","0"
"418","30",0,7,5,5279.385,-1.37245162425386,0.275768107429327,"1",-0.799873436151764,"nonMP","0"
"419","30",0,8,18,0,-1.37245162425386,0.275768107429327,"1",-0.799873436151764,"nonMP","0"
"420","30",0,9,3,5011.315,-1.37245162425386,0.275768107429327,"1",-0.799873436151764,"nonMP","0"
"421","30",1,10,14,5172.13,-1.37245162425386,0.275768107429327,"1",-0.799873436151764,"consMP","0"
"422","30",1,11,8,4940.255,-1.37245162425386,0.275768107429327,"1",-0.799873436151764,"vowelMP","0"
"423","30",0,12,1,4859.64,-1.37245162425386,0.275768107429327,"1",-0.799873436151764,"vowelMP","0"
"424","30",0,13,7,5010.01,-1.37245162425386,0.275768107429327,"1",-0.799873436151764,"consMP","0"
"425","30",0,17,21,0,-1.37245162425386,0.275768107429327,"1",-0.799873436151764,"consMP","0"
"426","30",1,18,6,5193.825,-1.37245162425386,0.275768107429327,"1",-0.799873436151764,"nonMP","0"
"427","30",1,19,11,5198.005,-1.37245162425386,0.275768107429327,"1",-0.799873436151764,"consMP","0"
"428","30",1,16,10,5324.745,-1.37245162425386,0.275768107429327,"1",-0.799873436151764,"nonMP","0"
"429","30",1,21,15,5088.205,-1.37245162425386,0.275768107429327,"1",-0.799873436151764,"nonMP","0"
"430","30",1,22,4,5154.775,-1.37245162425386,0.275768107429327,"1",-0.799873436151764,"consMP","0"
"431","30",0,23,22,4850.11,-1.37245162425386,0.275768107429327,"1",-0.799873436151764,"vowelMP","0"
"432","30",1,20,17,5018.23,-1.37245162425386,0.275768107429327,"1",-0.799873436151764,"vowelMP","0"
"433","31",0,16,18,482.895,-1.21186053388154,-1.36724781498636,"0",-0.743899087925608,"nonMP","0"
"434","31",0,17,23,695.615,-1.21186053388154,-1.36724781498636,"0",-0.743899087925608,"nonMP","0"
"435","31",0,18,13,964.675,-1.21186053388154,-1.36724781498636,"0",-0.743899087925608,"nonMP","0"
"436","31",0,0,17,5303.13,-1.21186053388154,-1.36724781498636,"0",-0.743899087925608,"vowelMP","0"
"437","31",0,1,4,2357.885,-1.21186053388154,-1.36724781498636,"0",-0.743899087925608,"consMP","0"
"438","31",0,2,22,956.955,-1.21186053388154,-1.36724781498636,"0",-0.743899087925608,"vowelMP","0"
"439","31",0,3,5,2233.605,-1.21186053388154,-1.36724781498636,"0",-0.743899087925608,"nonMP","0"
"440","31",1,4,8,1698.665,-1.21186053388154,-1.36724781498636,"0",-0.743899087925608,"vowelMP","0"
"441","31",1,19,6,710.88,-1.21186053388154,-1.36724781498636,"0",-0.743899087925608,"nonMP","0"
"442","31",1,20,9,681.76,-1.21186053388154,-1.36724781498636,"0",-0.743899087925608,"vowelMP","0"
"443","31",0,21,19,1020.25,-1.21186053388154,-1.36724781498636,"0",-0.743899087925608,"nonMP","0"
"444","31",0,22,15,552.405,-1.21186053388154,-1.36724781498636,"0",-0.743899087925608,"nonMP","0"
"445","31",0,23,20,1000.665,-1.21186053388154,-1.36724781498636,"0",-0.743899087925608,"nonMP","0"
"446","31",1,10,12,1022.6,-1.21186053388154,-1.36724781498636,"0",-0.743899087925608,"nonMP","0"
"447","31",1,11,14,819.72,-1.21186053388154,-1.36724781498636,"0",-0.743899087925608,"consMP","0"
"448","31",0,12,16,309.575,-1.21186053388154,-1.36724781498636,"0",-0.743899087925608,"nonMP","0"
"449","31",1,13,2,1294.355,-1.21186053388154,-1.36724781498636,"0",-0.743899087925608,"nonMP","0"
"450","31",0,14,11,872.67,-1.21186053388154,-1.36724781498636,"0",-0.743899087925608,"consMP","0"
"451","31",1,15,7,956.515,-1.21186053388154,-1.36724781498636,"0",-0.743899087925608,"consMP","0"
"452","31",0,7,0,1234.4,-1.21186053388154,-1.36724781498636,"0",-0.743899087925608,"nonMP","0"
"453","31",0,8,1,1346.55,-1.21186053388154,-1.36724781498636,"0",-0.743899087925608,"vowelMP","0"
"454","31",0,5,3,1361.4,-1.21186053388154,-1.36724781498636,"0",-0.743899087925608,"nonMP","0"
"455","31",0,6,21,3997.66,-1.21186053388154,-1.36724781498636,"0",-0.743899087925608,"consMP","0"
"456","31",1,9,10,1035.045,-1.21186053388154,-1.36724781498636,"0",-0.743899087925608,"nonMP","0"
"457","33",1,10,16,5429.815,0.135414013125352,-1.28812686737155,"0",-0.771886262038686,"nonMP","0"
"458","33",1,8,5,4537.4,0.135414013125352,-1.28812686737155,"0",-0.771886262038686,"nonMP","0"
"459","33",1,9,7,5441.74,0.135414013125352,-1.28812686737155,"0",-0.771886262038686,"consMP","0"
"460","33",0,14,18,0,0.135414013125352,-1.28812686737155,"0",-0.771886262038686,"nonMP","0"
"461","33",0,15,21,5460.16,0.135414013125352,-1.28812686737155,"0",-0.771886262038686,"consMP","0"
"462","33",1,16,12,5310.98,0.135414013125352,-1.28812686737155,"0",-0.771886262038686,"nonMP","0"
"463","33",0,17,4,5353.28,0.135414013125352,-1.28812686737155,"0",-0.771886262038686,"consMP","0"
"464","33",0,18,19,0,0.135414013125352,-1.28812686737155,"0",-0.771886262038686,"nonMP","0"
"465","33",0,19,8,0,0.135414013125352,-1.28812686737155,"0",-0.771886262038686,"vowelMP","0"
"466","33",0,20,15,5410.39,0.135414013125352,-1.28812686737155,"0",-0.771886262038686,"nonMP","0"
"467","33",0,21,10,5405.13,0.135414013125352,-1.28812686737155,"0",-0.771886262038686,"nonMP","0"
"468","33",0,22,6,0,0.135414013125352,-1.28812686737155,"0",-0.771886262038686,"nonMP","0"
"469","33",1,23,17,5254.29,0.135414013125352,-1.28812686737155,"0",-0.771886262038686,"vowelMP","0"
"470","33",1,11,23,5419.195,0.135414013125352,-1.28812686737155,"0",-0.771886262038686,"nonMP","0"
"471","33",1,12,2,5438.95,0.135414013125352,-1.28812686737155,"0",-0.771886262038686,"nonMP","0"
"472","33",0,13,20,0,0.135414013125352,-1.28812686737155,"0",-0.771886262038686,"nonMP","0"
"473","33",0,0,14,0,0.135414013125352,-1.28812686737155,"0",-0.771886262038686,"consMP","0"
"474","33",1,1,9,2262.72,0.135414013125352,-1.28812686737155,"0",-0.771886262038686,"vowelMP","0"
"475","33",1,2,0,2660.235,0.135414013125352,-1.28812686737155,"0",-0.771886262038686,"nonMP","0"
"476","33",0,3,22,2526.105,0.135414013125352,-1.28812686737155,"0",-0.771886262038686,"vowelMP","0"
"477","33",1,4,3,4252.76,0.135414013125352,-1.28812686737155,"0",-0.771886262038686,"nonMP","0"
"478","33",1,5,1,2237.345,0.135414013125352,-1.28812686737155,"0",-0.771886262038686,"vowelMP","0"
"479","33",0,6,11,2479.97,0.135414013125352,-1.28812686737155,"0",-0.771886262038686,"consMP","0"
"480","33",1,7,13,2469.485,0.135414013125352,-1.28812686737155,"0",-0.771886262038686,"nonMP","0"
"481","35",0,0,17,1377.105,-0.402719215869295,0.648894327142629,"0",0.123703309579804,"vowelMP","1"
"482","35",0,1,8,2719.56,-0.402719215869295,0.648894327142629,"0",0.123703309579804,"vowelMP","1"
"483","35",1,2,1,2392.39,-0.402719215869295,0.648894327142629,"0",0.123703309579804,"vowelMP","1"
"484","35",1,3,12,2849.155,-0.402719215869295,0.648894327142629,"0",0.123703309579804,"nonMP","1"
"485","35",0,4,14,3276.285,-0.402719215869295,0.648894327142629,"0",0.123703309579804,"consMP","1"
"486","35",1,5,7,3007.53,-0.402719215869295,0.648894327142629,"0",0.123703309579804,"consMP","1"
"487","35",0,6,4,3159.905,-0.402719215869295,0.648894327142629,"0",0.123703309579804,"consMP","1"
"488","35",0,7,23,2146.19,-0.402719215869295,0.648894327142629,"0",0.123703309579804,"nonMP","1"
"489","35",1,8,6,1515.5,-0.402719215869295,0.648894327142629,"0",0.123703309579804,"nonMP","1"
"490","35",0,9,16,2328.7,-0.402719215869295,0.648894327142629,"0",0.123703309579804,"nonMP","1"
"491","35",1,10,3,4782.38,-0.402719215869295,0.648894327142629,"0",0.123703309579804,"nonMP","1"
"492","35",0,11,21,2911.85,-0.402719215869295,0.648894327142629,"0",0.123703309579804,"consMP","1"
"493","35",1,12,20,3635.27,-0.402719215869295,0.648894327142629,"0",0.123703309579804,"nonMP","1"
"494","35",1,13,10,3493.985,-0.402719215869295,0.648894327142629,"0",0.123703309579804,"nonMP","1"
"495","35",0,14,9,2669.86,-0.402719215869295,0.648894327142629,"0",0.123703309579804,"vowelMP","1"
"496","35",1,15,11,2461.25,-0.402719215869295,0.648894327142629,"0",0.123703309579804,"consMP","1"
"497","35",0,16,2,3559.48,-0.402719215869295,0.648894327142629,"0",0.123703309579804,"nonMP","1"
"498","35",1,17,22,4914.53,-0.402719215869295,0.648894327142629,"0",0.123703309579804,"vowelMP","1"
"499","35",0,18,15,4203.78,-0.402719215869295,0.648894327142629,"0",0.123703309579804,"nonMP","1"
"500","35",0,19,19,0,-0.402719215869295,0.648894327142629,"0",0.123703309579804,"nonMP","1"
"501","35",0,20,0,2727.985,-0.402719215869295,0.648894327142629,"0",0.123703309579804,"nonMP","1"
"502","35",0,21,13,2851.995,-0.402719215869295,0.648894327142629,"0",0.123703309579804,"nonMP","1"
"503","35",1,22,5,3696.995,-0.402719215869295,0.648894327142629,"0",0.123703309579804,"nonMP","1"
"504","35",1,23,18,2508.485,-0.402719215869295,0.648894327142629,"0",0.123703309579804,"nonMP","1"
"505","37",0,0,20,0,-1.43185391024152,-0.932418072501046,"0",-0.0442197350986629,"nonMP","1"
"506","37",0,1,19,0,-1.43185391024152,-0.932418072501046,"0",-0.0442197350986629,"nonMP","1"
"507","37",0,2,11,2341.935,-1.43185391024152,-0.932418072501046,"0",-0.0442197350986629,"consMP","1"
"508","37",0,3,22,2004.045,-1.43185391024152,-0.932418072501046,"0",-0.0442197350986629,"vowelMP","1"
"509","37",0,4,1,1839.93,-1.43185391024152,-0.932418072501046,"0",-0.0442197350986629,"vowelMP","1"
"510","37",1,5,4,3053.045,-1.43185391024152,-0.932418072501046,"0",-0.0442197350986629,"consMP","1"
"511","37",1,6,13,1910.4,-1.43185391024152,-0.932418072501046,"0",-0.0442197350986629,"nonMP","1"
"512","37",1,7,14,3037.305,-1.43185391024152,-0.932418072501046,"0",-0.0442197350986629,"consMP","1"
"513","37",1,8,2,2156.965,-1.43185391024152,-0.932418072501046,"0",-0.0442197350986629,"nonMP","1"
"514","37",0,9,7,1720.46,-1.43185391024152,-0.932418072501046,"0",-0.0442197350986629,"consMP","1"
"515","37",0,10,6,2849.455,-1.43185391024152,-0.932418072501046,"0",-0.0442197350986629,"nonMP","1"
"516","37",1,11,8,3206.02,-1.43185391024152,-0.932418072501046,"0",-0.0442197350986629,"vowelMP","1"
"517","37",1,12,3,1914.785,-1.43185391024152,-0.932418072501046,"0",-0.0442197350986629,"nonMP","1"
"518","37",0,13,0,2127.655,-1.43185391024152,-0.932418072501046,"0",-0.0442197350986629,"nonMP","1"
"519","37",1,14,17,3173.77,-1.43185391024152,-0.932418072501046,"0",-0.0442197350986629,"vowelMP","1"
"520","37",0,15,10,0,-1.43185391024152,-0.932418072501046,"0",-0.0442197350986629,"nonMP","1"
"521","37",1,16,12,3773.805,-1.43185391024152,-0.932418072501046,"0",-0.0442197350986629,"nonMP","1"
"522","37",0,17,15,3320.645,-1.43185391024152,-0.932418072501046,"0",-0.0442197350986629,"nonMP","1"
"523","37",0,18,23,1212.865,-1.43185391024152,-0.932418072501046,"0",-0.0442197350986629,"nonMP","1"
"524","37",0,19,9,4487.84,-1.43185391024152,-0.932418072501046,"0",-0.0442197350986629,"vowelMP","1"
"525","37",1,20,5,3433.88,-1.43185391024152,-0.932418072501046,"0",-0.0442197350986629,"nonMP","1"
"526","37",0,21,21,3773.545,-1.43185391024152,-0.932418072501046,"0",-0.0442197350986629,"consMP","1"
"527","37",0,22,18,2157.965,-1.43185391024152,-0.932418072501046,"0",-0.0442197350986629,"nonMP","1"
"528","37",1,23,16,1683.23,-1.43185391024152,-0.932418072501046,"0",-0.0442197350986629,"nonMP","1"
"529","41",0,0,0,0,-1.39625259432869,0.185569942309061,"0",-0.408052998568674,"nonMP","1"
"530","41",0,1,5,3840.2,-1.39625259432869,0.185569942309061,"0",-0.408052998568674,"nonMP","1"
"531","41",1,2,9,2062.58,-1.39625259432869,0.185569942309061,"0",-0.408052998568674,"vowelMP","1"
"532","41",1,3,6,746.72,-1.39625259432869,0.185569942309061,"0",-0.408052998568674,"nonMP","1"
"533","41",1,4,4,983.51,-1.39625259432869,0.185569942309061,"0",-0.408052998568674,"consMP","1"
"534","41",1,5,7,1251.225,-1.39625259432869,0.185569942309061,"0",-0.408052998568674,"consMP","1"
"535","41",0,6,15,727.56,-1.39625259432869,0.185569942309061,"0",-0.408052998568674,"nonMP","1"
"536","41",1,7,18,1493.005,-1.39625259432869,0.185569942309061,"0",-0.408052998568674,"nonMP","1"
"537","41",1,8,13,923.51,-1.39625259432869,0.185569942309061,"0",-0.408052998568674,"nonMP","1"
"538","41",0,9,23,1023.07,-1.39625259432869,0.185569942309061,"0",-0.408052998568674,"nonMP","1"
"539","41",1,10,12,1005.01,-1.39625259432869,0.185569942309061,"0",-0.408052998568674,"nonMP","1"
"540","41",1,11,21,1093.355,-1.39625259432869,0.185569942309061,"0",-0.408052998568674,"consMP","1"
"541","41",0,12,22,878.275,-1.39625259432869,0.185569942309061,"0",-0.408052998568674,"vowelMP","1"
"542","41",1,13,2,963.71,-1.39625259432869,0.185569942309061,"0",-0.408052998568674,"nonMP","1"
"543","41",1,14,1,1070.075,-1.39625259432869,0.185569942309061,"0",-0.408052998568674,"vowelMP","1"
"544","41",1,15,16,953.585,-1.39625259432869,0.185569942309061,"0",-0.408052998568674,"nonMP","1"
"545","41",0,16,11,937.405,-1.39625259432869,0.185569942309061,"0",-0.408052998568674,"consMP","1"
"546","41",1,17,8,966.285,-1.39625259432869,0.185569942309061,"0",-0.408052998568674,"vowelMP","1"
"547","41",1,18,14,799.13,-1.39625259432869,0.185569942309061,"0",-0.408052998568674,"consMP","1"
"548","41",0,19,20,766.935,-1.39625259432869,0.185569942309061,"0",-0.408052998568674,"nonMP","1"
"549","41",0,20,10,907.045,-1.39625259432869,0.185569942309061,"0",-0.408052998568674,"nonMP","1"
"550","41",0,21,17,857.16,-1.39625259432869,0.185569942309061,"0",-0.408052998568674,"vowelMP","1"
"551","41",0,22,3,1039.03,-1.39625259432869,0.185569942309061,"0",-0.408052998568674,"nonMP","1"
"552","41",0,23,19,941.47,-1.39625259432869,0.185569942309061,"0",-0.408052998568674,"nonMP","1"
"553","47",0,0,12,0,-1.33564743010597,-0.378754100058421,"1",0.319613528371349,"nonMP","1"
"554","47",1,1,9,2735.685,-1.33564743010597,-0.378754100058421,"1",0.319613528371349,"vowelMP","1"
"555","47",0,2,20,4821.65,-1.33564743010597,-0.378754100058421,"1",0.319613528371349,"nonMP","1"
